premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
The pen is contained by the small box. The small box is contained by the suitcase.	The suitcase is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The suitcase fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The suitcase can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The small box contains the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is contained by the suitcase.	The small box is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is in the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is in the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The suitcase contains the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is in the suitcase.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The suitcase is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is in the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is in the suitcase.	The suitcase fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is in the suitcase.	The suitcase can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is in the suitcase.	The small box contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is contained by the small box. The small box is in the suitcase.	The small box is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is contained by the small box. The small box is inside the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is inside the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is contained by the small box. The small box is inside the suitcase.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The suitcase contains the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is inside the suitcase.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The suitcase is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is contained by the small box. The small box is inside the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is contained by the small box. The small box is inside the suitcase.	The suitcase fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is contained by the small box. The small box is inside the suitcase.	The suitcase can fit in the small box.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is contained by the small box. The small box is inside the suitcase.	The small box contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is contained by the small box. The small box is inside the suitcase.	The small box is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the small box. The small box is contained by the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the small box. The small box is contained by the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The suitcase contains the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is in the small box. The small box is contained by the suitcase.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The suitcase is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is in the small box. The small box is contained by the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is contained by the suitcase.	The suitcase fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is contained by the suitcase.	The suitcase can fit in the small box.	contradiction	containment	two_hop_is_in	5	entailment	0
The pen is in the small box. The small box is contained by the suitcase.	The small box contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is contained by the suitcase.	The small box is holding the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is in the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the small box. The small box is in the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the small box. The small box is in the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is in the suitcase.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is in the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is in the suitcase.	The suitcase contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the small box. The small box is in the suitcase.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is in the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is in the suitcase.	The suitcase is holding the small box.	entailment	containment	two_hop_is_in	3	neutral	0
The pen is in the small box. The small box is in the suitcase.	The pen fits in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is in the suitcase.	The pen can fit in the suitcase.	entailment	containment	two_hop_is_in	4	entailment	1
The pen is in the small box. The small box is in the suitcase.	The suitcase fits in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is in the suitcase.	The suitcase can fit in the small box.	contradiction	containment	two_hop_is_in	5	neutral	0
The pen is in the small box. The small box is in the suitcase.	The small box contains the suitcase.	contradiction	containment	two_hop_is_in	6	entailment	0
The pen is in the small box. The small box is in the suitcase.	The small box is holding the suitcase.	contradiction	containment	two_hop_is_in	6	neutral	0
The pen is in the small box. The small box is inside the suitcase.	The pen is contained by the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is inside the suitcase.	The pen is in the suitcase.	entailment	containment	two_hop_is_in	0	entailment	1
The pen is in the small box. The small box is inside the suitcase.	The pen is inside the suitcase.	entailment	containment	two_hop_is_in	0	neutral	0
The pen is in the small box. The small box is inside the suitcase.	The small box contains the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is inside the suitcase.	The suitcase contains the pen.	entailment	containment	two_hop_is_in	2	entailment	1
The pen is in the small box. The small box is inside the suitcase.	The suitcase contains the small box.	entailment	containment	two_hop_is_in	3	entailment	1
The pen is in the small box. The small box is inside the suitcase.	The small box is holding the pen.	entailment	containment	two_hop_is_in	1	entailment	1
The pen is in the small box. The small box is inside the suitcase.	The suitcase is holding the pen.	entailment	containment	two_hop_is_in	2	entailment	1
